ICD10,CC,MCE_AGE_CONDITION,AGE_EDIT_CONDITION,SEX_EDIT_CONDITION,valid_ICD10_2025,valid_ICD10_2026
H36819,71.0,,,,True,True
H36821,71.0,,,,True,True
H36822,71.0,,,,True,True
H36823,71.0,,,,True,True
H36829,71.0,,,,True,True
H49811,28.0,,age < 21,,True,True
H49812,28.0,,age < 21,,True,True
H49813,28.0,,age < 21,,True,True
H49819,28.0,,age < 21,,True,True
I0981,130.0,,,,True,True
I110,130.0,,,,True,True
I120,187.0,,,,True,True
I130,130.0,,,,True,True
I1311,187.0,,,,True,True
I132,130.0,,,,True,True
I132,187.0,,,,True,True
I200,132.0,,,,True,True
I2101,131.0,,,,True,True
I2102,131.0,,,,True,True
I2109,131.0,,,,True,True
I2111,131.0,,,,True,True
I2119,131.0,,,,True,True
I2121,131.0,,,,True,True
I2129,131.0,,,,True,True
I213,131.0,,,,True,True
I214,131.0,,,,True,True
I219,131.0,,,,True,True
I21A1,131.0,,,,True,True
I21A9,131.0,,,,True,True
I21B,131.0,,,,True,True
I220,131.0,,,,True,True
I221,131.0,,,,True,True
I222,131.0,,,,True,True
I228,131.0,,,,True,True
I229,131.0,,,,True,True
I230,131.0,age >= 15,,,True,True
I231,131.0,age >= 15,,,True,True
I232,131.0,age >= 15,,,True,True
I233,131.0,age >= 15,,,True,True
I234,131.0,,,,True,True
I235,131.0,,,,True,True
I236,131.0,age >= 15,,,True,True
I237,131.0,age >= 15,,,True,True
I238,131.0,age >= 15,,,True,True
I240,132.0,,,,True,True
I241,132.0,,,,True,True
I2481,132.0,,,,True,True
I2489,132.0,,,,True,True
I249,132.0,,,,True,True
I25110,132.0,age >= 15,,,True,True
I25700,132.0,age >= 15,,,True,True
I25710,132.0,age >= 15,,,True,True
I25720,132.0,age >= 15,,,True,True
I25730,132.0,age >= 15,,,True,True
I25750,132.0,,,,True,True
I25760,132.0,age >= 15,,,True,True
I25790,132.0,age >= 15,,,True,True
I2601,130.0,,,,True,True
I2601,156.0,,,,True,True
I2602,130.0,,,,True,True
I2602,156.0,,,,True,True
I2603,130.0,,,,True,True
I2603,156.0,,,,True,True
I2604,130.0,,,,True,True
I2604,156.0,,,,True,True
I2609,130.0,,,,True,True
I2609,156.0,,,,True,True
I2690,156.0,,,,True,True
I2692,156.0,,,,True,True
I2693,156.0,,,,True,True
I2694,156.0,,,,True,True
I2695,156.0,,,,True,True
I2696,156.0,,,,True,True
I2699,156.0,,,,True,True
I270,130.0,,,,True,True
I271,130.0,,,,True,True
I2720,130.0,,,,True,True
I2721,130.0,,,,True,True
I2722,130.0,,,,True,True
I2723,130.0,,,,True,True
I2724,130.0,,,,True,True
I2729,130.0,,,,True,True
I2781,130.0,,,,True,True
I2782,156.0,,,,True,True
I2783,130.0,,,,True,True
I27840,138.0,,,,False,True
I27841,138.0,,,,False,True
I27848,138.0,,,,False,True
I27849,138.0,,,,False,True
I2789,130.0,,,,True,True
I279,130.0,,,,True,True
I280,130.0,,,,True,True
I281,130.0,,,,True,True
I288,130.0,,,,True,True
I289,130.0,,,,True,True
I300,135.0,,,,True,True
I301,135.0,,,,True,True
I308,135.0,,,,True,True
I309,135.0,,,,True,True
I310,135.0,,,,True,True
I311,135.0,,,,True,True
I312,135.0,,,,True,True
I3131,135.0,,,,True,True
I3139,135.0,,,,True,True
I314,135.0,,,,True,True
I318,135.0,,,,True,True
I319,135.0,,,,True,True
I32,135.0,,,,True,True
I330,135.0,,,,True,True
I339,135.0,,,,True,True
I400,135.0,,,,True,True
I401,135.0,,,,True,True
I408,135.0,,,,True,True
I409,135.0,,,,True,True
I41,135.0,,,,True,True
I420,130.0,,,,True,True
I421,130.0,,,,True,True
I422,130.0,,,,True,True
I423,130.0,,,,True,True
I424,130.0,,,,True,True
I425,130.0,,,,True,True
I426,130.0,,,,True,True
I427,130.0,,,,True,True
I428,130.0,,,,True,True
I429,130.0,,,,True,True
I43,130.0,,,,True,True
I442,142.0,,,,True,True
I462,127.0,,,,True,True
I468,127.0,,,,True,True
I469,127.0,,,,True,True
I470,142.0,,,,True,True
I4710,142.0,,,,True,True
I4711,142.0,,,,True,True
I4719,142.0,,,,True,True
I4720,142.0,,,,True,True
I4721,142.0,,,,True,True
I4729,142.0,,,,True,True
I479,142.0,,,,True,True
I480,142.0,,,,True,True
I4811,142.0,,,,True,True
I4819,142.0,,,,True,True
I4820,142.0,,,,True,True
I4821,142.0,,,,True,True
I483,142.0,,,,True,True
I484,142.0,,,,True,True
I4891,142.0,,,,True,True
I4892,142.0,,,,True,True
I4901,127.0,,,,True,True
I4902,127.0,,,,True,True
I492,142.0,,,,True,True
I495,142.0,,,,True,True
I501,130.0,,,,True,True
I5020,130.0,,,,True,True
I5021,130.0,,,,True,True
I5022,130.0,,,,True,True
I5023,130.0,,,,True,True
I5030,130.0,,,,True,True
I5031,130.0,,,,True,True
I5032,130.0,,,,True,True
I5033,130.0,,,,True,True
I5040,130.0,,,,True,True
I5041,130.0,,,,True,True
I5042,130.0,,,,True,True
I5043,130.0,,,,True,True
I50810,130.0,,,,True,True
I50811,130.0,,,,True,True
I50812,130.0,,,,True,True
I50813,130.0,,,,True,True
I50814,130.0,,,,True,True
I5082,130.0,,,,True,True
I5083,130.0,,,,True,True
I5084,130.0,,,,True,True
I5089,130.0,,,,True,True
I509,130.0,,,,True,True
I511,131.0,,,,True,True
I512,131.0,,,,True,True
I514,130.0,,,,True,True
I515,130.0,,,,True,True
I6000,145.0,,,,True,True
I6001,145.0,,,,True,True
I6002,145.0,,,,True,True
I6010,145.0,,,,True,True
I6011,145.0,,,,True,True
I6012,145.0,,,,True,True
I602,145.0,,,,True,True
I6030,145.0,,,,True,True
I6031,145.0,,,,True,True
I6032,145.0,,,,True,True
I604,145.0,,,,True,True
I6050,145.0,,,,True,True
I6051,145.0,,,,True,True
I6052,145.0,,,,True,True
I606,145.0,,,,True,True
I607,145.0,,,,True,True
I608,145.0,,,,True,True
I609,145.0,,,,True,True
I610,145.0,,,,True,True
I611,145.0,,,,True,True
I612,145.0,,,,True,True
I613,145.0,,,,True,True
I614,145.0,,,,True,True
I615,145.0,,,,True,True
I616,145.0,,,,True,True
I618,145.0,,,,True,True
I619,145.0,,,,True,True
I6200,145.0,,,,True,True
I6201,145.0,,,,True,True
I6202,145.0,,,,True,True
I6203,145.0,,,,True,True
I621,145.0,,,,True,True
I629,145.0,,,,True,True
I6300,146.0,,,,True,True
I63011,146.0,,,,True,True
I63012,146.0,,,,True,True
I63013,146.0,,,,True,True
I63019,146.0,,,,True,True
I6302,146.0,,,,True,True
I63031,146.0,,,,True,True
I63032,146.0,,,,True,True
I63033,146.0,,,,True,True
I63039,146.0,,,,True,True
I6309,146.0,,,,True,True
I6310,146.0,,,,True,True
I63111,146.0,,,,True,True
I63112,146.0,,,,True,True
I63113,146.0,,,,True,True
I63119,146.0,,,,True,True
I6312,146.0,,,,True,True
I63131,146.0,,,,True,True
I63132,146.0,,,,True,True
I63133,146.0,,,,True,True
I63139,146.0,,,,True,True
I6319,146.0,,,,True,True
I6320,146.0,,,,True,True
I63211,146.0,,,,True,True
I63212,146.0,,,,True,True
I63213,146.0,,,,True,True
I63219,146.0,,,,True,True
I6322,146.0,,,,True,True
I63231,146.0,,,,True,True
I63232,146.0,,,,True,True
I63233,146.0,,,,True,True
I63239,146.0,,,,True,True
I6329,146.0,,,,True,True
I6330,146.0,,,,True,True
I63311,146.0,,,,True,True
I63312,146.0,,,,True,True
I63313,146.0,,,,True,True
I63319,146.0,,,,True,True
I63321,146.0,,,,True,True
I63322,146.0,,,,True,True
I63323,146.0,,,,True,True
I63329,146.0,,,,True,True
I63331,146.0,,,,True,True
I63332,146.0,,,,True,True
I63333,146.0,,,,True,True
I63339,146.0,,,,True,True
I63341,146.0,,,,True,True
I63342,146.0,,,,True,True
I63343,146.0,,,,True,True
I63349,146.0,,,,True,True
I6339,146.0,,,,True,True
I6340,146.0,,,,True,True
I63411,146.0,,,,True,True
I63412,146.0,,,,True,True
I63413,146.0,,,,True,True
I63419,146.0,,,,True,True
I63421,146.0,,,,True,True
I63422,146.0,,,,True,True
I63423,146.0,,,,True,True
I63429,146.0,,,,True,True
I63431,146.0,,,,True,True
I63432,146.0,,,,True,True
I63433,146.0,,,,True,True
I63439,146.0,,,,True,True
I63441,146.0,,,,True,True
I63442,146.0,,,,True,True
I63443,146.0,,,,True,True
I63449,146.0,,,,True,True
I6349,146.0,,,,True,True
I6350,146.0,,,,True,True
I63511,146.0,,,,True,True
I63512,146.0,,,,True,True
I63513,146.0,,,,True,True
I63519,146.0,,,,True,True
I63521,146.0,,,,True,True
I63522,146.0,,,,True,True
I63523,146.0,,,,True,True
I63529,146.0,,,,True,True
I63531,146.0,,,,True,True
I63532,146.0,,,,True,True
I63533,146.0,,,,True,True
I63539,146.0,,,,True,True
I63541,146.0,,,,True,True
I63542,146.0,,,,True,True
I63543,146.0,,,,True,True
I63549,146.0,,,,True,True
I6359,146.0,,,,True,True
I636,146.0,,,,True,True
I6381,146.0,,,,True,True
I6389,146.0,,,,True,True
I639,146.0,,,,True,True
I670,154.0,,,,True,True
I671,149.0,,,,True,True
I69031,151.0,,,,True,True
I69032,151.0,,,,True,True
I69033,151.0,,,,True,True
I69034,151.0,,,,True,True
I69039,151.0,,,,True,True
I69041,151.0,,,,True,True
I69042,151.0,,,,True,True
I69043,151.0,,,,True,True
I69044,151.0,,,,True,True
I69049,151.0,,,,True,True
I69051,150.0,,,,True,True
I69052,150.0,,,,True,True
I69053,150.0,,,,True,True
I69054,150.0,,,,True,True
I69059,150.0,,,,True,True
I69061,151.0,,,,True,True
I69062,151.0,,,,True,True
I69063,151.0,,,,True,True
I69064,151.0,,,,True,True
I69065,151.0,,,,True,True
I69069,151.0,,,,True,True
I69131,151.0,,,,True,True
I69132,151.0,,,,True,True
I69133,151.0,,,,True,True
I69134,151.0,,,,True,True
I69139,151.0,,,,True,True
I69141,151.0,,,,True,True
I69142,151.0,,,,True,True
I69143,151.0,,,,True,True
I69144,151.0,,,,True,True
I69149,151.0,,,,True,True
I69151,150.0,,,,True,True
I69152,150.0,,,,True,True
I69153,150.0,,,,True,True
I69154,150.0,,,,True,True
I69159,150.0,,,,True,True
I69161,151.0,,,,True,True
I69162,151.0,,,,True,True
I69163,151.0,,,,True,True
I69164,151.0,,,,True,True
I69165,151.0,,,,True,True
I69169,151.0,,,,True,True
I69231,151.0,,,,True,True
I69232,151.0,,,,True,True
I69233,151.0,,,,True,True
I69234,151.0,,,,True,True
I69239,151.0,,,,True,True
I69241,151.0,,,,True,True
I69242,151.0,,,,True,True
I69243,151.0,,,,True,True
I69244,151.0,,,,True,True
I69249,151.0,,,,True,True
I69251,150.0,,,,True,True
I69252,150.0,,,,True,True
I69253,150.0,,,,True,True
I69254,150.0,,,,True,True
I69259,150.0,,,,True,True
I69261,151.0,,,,True,True
I69262,151.0,,,,True,True
I69263,151.0,,,,True,True
I69264,151.0,,,,True,True
I69265,151.0,,,,True,True
I69269,151.0,,,,True,True
I69331,151.0,,,,True,True
I69332,151.0,,,,True,True
I69333,151.0,,,,True,True
I69334,151.0,,,,True,True
I69339,151.0,,,,True,True
I69341,151.0,,,,True,True
I69342,151.0,,,,True,True
I69343,151.0,,,,True,True
I69344,151.0,,,,True,True
I69349,151.0,,,,True,True
I69351,150.0,,,,True,True
I69352,150.0,,,,True,True
I69353,150.0,,,,True,True
I69354,150.0,,,,True,True
I69359,150.0,,,,True,True
I69361,151.0,,,,True,True
I69362,151.0,,,,True,True
I69363,151.0,,,,True,True
I69364,151.0,,,,True,True
I69365,151.0,,,,True,True
I69369,151.0,,,,True,True
I69831,151.0,,,,True,True
I69832,151.0,,,,True,True
I69833,151.0,,,,True,True
I69834,151.0,,,,True,True
I69839,151.0,,,,True,True
I69841,151.0,,,,True,True
I69842,151.0,,,,True,True
I69843,151.0,,,,True,True
I69844,151.0,,,,True,True
I69849,151.0,,,,True,True
I69851,150.0,,,,True,True
I69852,150.0,,,,True,True
I69853,150.0,,,,True,True
I69854,150.0,,,,True,True
I69859,150.0,,,,True,True
I69861,151.0,,,,True,True
I69862,151.0,,,,True,True
I69863,151.0,,,,True,True
I69864,151.0,,,,True,True
I69865,151.0,,,,True,True
I69869,151.0,,,,True,True
I69931,151.0,,,,True,True
I69932,151.0,,,,True,True
I69933,151.0,,,,True,True
I69934,151.0,,,,True,True
I69939,151.0,,,,True,True
I69941,151.0,,,,True,True
I69942,151.0,,,,True,True
I69943,151.0,,,,True,True
I69944,151.0,,,,True,True
I69949,151.0,,,,True,True
I69951,150.0,,,,True,True
I69952,150.0,,,,True,True
I69953,150.0,,,,True,True
I69954,150.0,,,,True,True
I69959,150.0,,,,True,True
I69961,151.0,,,,True,True
I69962,151.0,,,,True,True
I69963,151.0,,,,True,True
I69964,151.0,,,,True,True
I69965,151.0,,,,True,True
I69969,151.0,,,,True,True
I70231,153.0,age >= 15,,,True,True
I70231,217.0,age >= 15,,,True,True
I70232,153.0,age >= 15,,,True,True
I70232,217.0,age >= 15,,,True,True
I70233,153.0,age >= 15,,,True,True
I70233,217.0,age >= 15,,,True,True
I70234,153.0,age >= 15,,,True,True
I70234,217.0,age >= 15,,,True,True
I70235,153.0,age >= 15,,,True,True
I70235,217.0,age >= 15,,,True,True
I70238,153.0,age >= 15,,,True,True
I70238,217.0,age >= 15,,,True,True
I70239,153.0,age >= 15,,,True,True
I70239,217.0,age >= 15,,,True,True
I70241,153.0,age >= 15,,,True,True
I70241,217.0,age >= 15,,,True,True
I70242,153.0,age >= 15,,,True,True
I70242,217.0,age >= 15,,,True,True
I70243,153.0,age >= 15,,,True,True
I70243,217.0,age >= 15,,,True,True
I70244,153.0,age >= 15,,,True,True
I70244,217.0,age >= 15,,,True,True
I70245,153.0,age >= 15,,,True,True
I70245,217.0,age >= 15,,,True,True
I70248,153.0,age >= 15,,,True,True
I70248,217.0,age >= 15,,,True,True
I70249,153.0,age >= 15,,,True,True
I70249,217.0,age >= 15,,,True,True
I7025,153.0,age >= 15,,,True,True
I7025,217.0,age >= 15,,,True,True
I70261,153.0,age >= 15,,,True,True
I70262,153.0,age >= 15,,,True,True
I70263,153.0,age >= 15,,,True,True
I70268,153.0,age >= 15,,,True,True
I70269,153.0,age >= 15,,,True,True
I70331,153.0,age >= 15,,,True,True
I70331,217.0,age >= 15,,,True,True
I70332,153.0,age >= 15,,,True,True
I70332,217.0,age >= 15,,,True,True
I70333,153.0,age >= 15,,,True,True
I70333,217.0,age >= 15,,,True,True
I70334,153.0,age >= 15,,,True,True
I70334,217.0,age >= 15,,,True,True
I70335,153.0,age >= 15,,,True,True
I70335,217.0,age >= 15,,,True,True
I70338,153.0,age >= 15,,,True,True
I70338,217.0,age >= 15,,,True,True
I70339,153.0,age >= 15,,,True,True
I70339,217.0,age >= 15,,,True,True
I70341,153.0,age >= 15,,,True,True
I70341,217.0,age >= 15,,,True,True
I70342,153.0,age >= 15,,,True,True
I70342,217.0,age >= 15,,,True,True
I70343,153.0,age >= 15,,,True,True
I70343,217.0,age >= 15,,,True,True
I70344,153.0,age >= 15,,,True,True
I70344,217.0,age >= 15,,,True,True
I70345,153.0,age >= 15,,,True,True
I70345,217.0,age >= 15,,,True,True
I70348,153.0,age >= 15,,,True,True
I70348,217.0,age >= 15,,,True,True
I70349,153.0,age >= 15,,,True,True
I70349,217.0,age >= 15,,,True,True
I7035,153.0,age >= 15,,,True,True
I7035,217.0,age >= 15,,,True,True
I70361,153.0,age >= 15,,,True,True
I70362,153.0,age >= 15,,,True,True
I70363,153.0,age >= 15,,,True,True
I70368,153.0,age >= 15,,,True,True
I70369,153.0,age >= 15,,,True,True
I70431,153.0,age >= 15,,,True,True
I70431,217.0,age >= 15,,,True,True
I70432,153.0,age >= 15,,,True,True
I70432,217.0,age >= 15,,,True,True
I70433,153.0,age >= 15,,,True,True
I70433,217.0,age >= 15,,,True,True
I70434,153.0,age >= 15,,,True,True
I70434,217.0,age >= 15,,,True,True
I70435,153.0,age >= 15,,,True,True
I70435,217.0,age >= 15,,,True,True
I70438,153.0,age >= 15,,,True,True
I70438,217.0,age >= 15,,,True,True
I70439,153.0,age >= 15,,,True,True
I70439,217.0,age >= 15,,,True,True
I70441,153.0,age >= 15,,,True,True
I70441,217.0,age >= 15,,,True,True
I70442,153.0,age >= 15,,,True,True
I70442,217.0,age >= 15,,,True,True
I70443,153.0,age >= 15,,,True,True
I70443,217.0,age >= 15,,,True,True
I70444,153.0,age >= 15,,,True,True
I70444,217.0,age >= 15,,,True,True
I70445,153.0,age >= 15,,,True,True
I70445,217.0,age >= 15,,,True,True
I70448,153.0,age >= 15,,,True,True
I70448,217.0,age >= 15,,,True,True
I70449,153.0,age >= 15,,,True,True
I70449,217.0,age >= 15,,,True,True
I7045,153.0,age >= 15,,,True,True
I7045,217.0,age >= 15,,,True,True
I70461,153.0,age >= 15,,,True,True
I70462,153.0,age >= 15,,,True,True
I70463,153.0,age >= 15,,,True,True
I70468,153.0,age >= 15,,,True,True
I70469,153.0,age >= 15,,,True,True
I70531,153.0,age >= 15,,,True,True
I70531,217.0,age >= 15,,,True,True
I70532,153.0,age >= 15,,,True,True
I70532,217.0,age >= 15,,,True,True
I70533,153.0,age >= 15,,,True,True
I70533,217.0,age >= 15,,,True,True
I70534,153.0,age >= 15,,,True,True
I70534,217.0,age >= 15,,,True,True
I70535,153.0,age >= 15,,,True,True
I70535,217.0,age >= 15,,,True,True
I70538,153.0,age >= 15,,,True,True
I70538,217.0,age >= 15,,,True,True
I70539,153.0,age >= 15,,,True,True
I70539,217.0,age >= 15,,,True,True
I70541,153.0,age >= 15,,,True,True
I70541,217.0,age >= 15,,,True,True
I70542,153.0,age >= 15,,,True,True
I70542,217.0,age >= 15,,,True,True
I70543,153.0,age >= 15,,,True,True
I70543,217.0,age >= 15,,,True,True
I70544,153.0,age >= 15,,,True,True
I70544,217.0,age >= 15,,,True,True
I70545,153.0,age >= 15,,,True,True
I70545,217.0,age >= 15,,,True,True
I70548,153.0,age >= 15,,,True,True
I70548,217.0,age >= 15,,,True,True
I70549,153.0,age >= 15,,,True,True
I70549,217.0,age >= 15,,,True,True
I7055,153.0,age >= 15,,,True,True
I7055,217.0,age >= 15,,,True,True
I70561,153.0,age >= 15,,,True,True
I70562,153.0,age >= 15,,,True,True
I70563,153.0,age >= 15,,,True,True
I70568,153.0,age >= 15,,,True,True
I70569,153.0,age >= 15,,,True,True
I70631,153.0,age >= 15,,,True,True
I70631,217.0,age >= 15,,,True,True
I70632,153.0,age >= 15,,,True,True
I70632,217.0,age >= 15,,,True,True
I70633,153.0,age >= 15,,,True,True
I70633,217.0,age >= 15,,,True,True
I70634,153.0,age >= 15,,,True,True
I70634,217.0,age >= 15,,,True,True
I70635,153.0,age >= 15,,,True,True
I70635,217.0,age >= 15,,,True,True
I70638,153.0,age >= 15,,,True,True
I70638,217.0,age >= 15,,,True,True
I70639,153.0,age >= 15,,,True,True
I70639,217.0,age >= 15,,,True,True
I70641,153.0,age >= 15,,,True,True
I70641,217.0,age >= 15,,,True,True
I70642,153.0,age >= 15,,,True,True
I70642,217.0,age >= 15,,,True,True
I70643,153.0,age >= 15,,,True,True
I70643,217.0,age >= 15,,,True,True
I70644,153.0,age >= 15,,,True,True
I70644,217.0,age >= 15,,,True,True
I70645,153.0,age >= 15,,,True,True
I70645,217.0,age >= 15,,,True,True
I70648,153.0,age >= 15,,,True,True
I70648,217.0,age >= 15,,,True,True
I70649,153.0,age >= 15,,,True,True
I70649,217.0,age >= 15,,,True,True
I7065,153.0,age >= 15,,,True,True
I7065,217.0,age >= 15,,,True,True
I70661,153.0,age >= 15,,,True,True
I70662,153.0,age >= 15,,,True,True
I70663,153.0,age >= 15,,,True,True
I70668,153.0,age >= 15,,,True,True
I70669,153.0,age >= 15,,,True,True
I70731,153.0,age >= 15,,,True,True
I70731,217.0,age >= 15,,,True,True
I70732,153.0,age >= 15,,,True,True
I70732,217.0,age >= 15,,,True,True
I70733,153.0,age >= 15,,,True,True
I70733,217.0,age >= 15,,,True,True
I70734,153.0,age >= 15,,,True,True
I70734,217.0,age >= 15,,,True,True
I70735,153.0,age >= 15,,,True,True
I70735,217.0,age >= 15,,,True,True
I70738,153.0,age >= 15,,,True,True
I70738,217.0,age >= 15,,,True,True
I70739,153.0,age >= 15,,,True,True
I70739,217.0,age >= 15,,,True,True
I70741,153.0,age >= 15,,,True,True
I70741,217.0,age >= 15,,,True,True
I70742,153.0,age >= 15,,,True,True
I70742,217.0,age >= 15,,,True,True
I70743,153.0,age >= 15,,,True,True
I70743,217.0,age >= 15,,,True,True
I70744,153.0,age >= 15,,,True,True
I70744,217.0,age >= 15,,,True,True
I70745,153.0,age >= 15,,,True,True
I70745,217.0,age >= 15,,,True,True
I70748,153.0,age >= 15,,,True,True
I70748,217.0,age >= 15,,,True,True
I70749,153.0,age >= 15,,,True,True
I70749,217.0,age >= 15,,,True,True
I7075,153.0,age >= 15,,,True,True
I7075,217.0,age >= 15,,,True,True
I70761,153.0,age >= 15,,,True,True
I70762,153.0,age >= 15,,,True,True
I70763,153.0,age >= 15,,,True,True
I70768,153.0,age >= 15,,,True,True
I70769,153.0,age >= 15,,,True,True
I7100,154.0,,,,True,True
I71010,154.0,,,,True,True
I71011,154.0,,,,True,True
I71012,154.0,,,,True,True
I71019,154.0,,,,True,True
I7102,154.0,,,,True,True
I7103,154.0,,,,True,True
I7110,154.0,,,,True,True
I7111,154.0,,,,True,True
I7112,154.0,,,,True,True
I7113,154.0,,,,True,True
I7130,154.0,,,,True,True
I7131,154.0,,,,True,True
I7132,154.0,,,,True,True
I7133,154.0,,,,True,True
I7150,154.0,,,,True,True
I7151,154.0,,,,True,True
I7152,154.0,,,,True,True
I718,154.0,,,,True,True
I7301,153.0,,,,True,True
I7401,154.0,,,,True,True
I7409,154.0,,,,True,True
I7410,154.0,,,,True,True
I7411,154.0,,,,True,True
I7419,154.0,,,,True,True
I742,154.0,,,,True,True
I743,154.0,,,,True,True
I744,154.0,,,,True,True
I745,154.0,,,,True,True
I748,154.0,,,,True,True
I749,154.0,,,,True,True
I75011,154.0,,,,True,True
I75012,154.0,,,,True,True
I75013,154.0,,,,True,True
I75019,154.0,,,,True,True
I75021,154.0,,,,True,True
I75022,154.0,,,,True,True
I75023,154.0,,,,True,True
I75029,154.0,,,,True,True
I7581,154.0,,,,True,True
I7589,154.0,,,,True,True
I76,154.0,,,,True,True
I7770,154.0,,,,True,True
I7771,154.0,,,,True,True
I7772,154.0,,,,True,True
I7773,154.0,,,,True,True
I7774,154.0,,,,True,True
I7775,154.0,,,,True,True
I7776,154.0,,,,True,True
I7777,154.0,,,,True,True
I7779,154.0,,,,True,True
I7782,56.0,,,,True,True
I8010,156.0,,,,True,True
I8011,156.0,,,,True,True
I8012,156.0,,,,True,True
I8013,156.0,,,,True,True
I80201,156.0,,,,True,True
I80202,156.0,,,,True,True
I80203,156.0,,,,True,True
I80209,156.0,,,,True,True
I80211,156.0,,,,True,True
I80212,156.0,,,,True,True
I80213,156.0,,,,True,True
I80219,156.0,,,,True,True
I80221,156.0,,,,True,True
I80222,156.0,,,,True,True
I80223,156.0,,,,True,True
I80229,156.0,,,,True,True
I80231,156.0,,,,True,True
I80232,156.0,,,,True,True
I80233,156.0,,,,True,True
I80239,156.0,,,,True,True
I80241,156.0,,,,True,True
I80242,156.0,,,,True,True
I80243,156.0,,,,True,True
I80249,156.0,,,,True,True
I80251,156.0,,,,True,True
I80252,156.0,,,,True,True
I80253,156.0,,,,True,True
I80259,156.0,,,,True,True
I80291,156.0,,,,True,True
I80292,156.0,,,,True,True
I80293,156.0,,,,True,True
I80299,156.0,,,,True,True
I820,156.0,,,,True,True
I82210,156.0,,,,True,True
I82211,156.0,,,,True,True
I82220,156.0,,,,True,True
I82221,156.0,,,,True,True
I82290,156.0,,,,True,True
I82291,156.0,,,,True,True
I823,156.0,,,,True,True
I82401,156.0,,,,True,True
I82402,156.0,,,,True,True
I82403,156.0,,,,True,True
I82409,156.0,,,,True,True
I82411,156.0,,,,True,True
I82412,156.0,,,,True,True
I82413,156.0,,,,True,True
I82419,156.0,,,,True,True
I82421,156.0,,,,True,True
I82422,156.0,,,,True,True
I82423,156.0,,,,True,True
I82429,156.0,,,,True,True
I82431,156.0,,,,True,True
I82432,156.0,,,,True,True
I82433,156.0,,,,True,True
I82439,156.0,,,,True,True
I82441,156.0,,,,True,True
I82442,156.0,,,,True,True
I82443,156.0,,,,True,True
I82449,156.0,,,,True,True
I82451,156.0,,,,True,True
I82452,156.0,,,,True,True
I82453,156.0,,,,True,True
I82459,156.0,,,,True,True
I82461,156.0,,,,True,True
I82462,156.0,,,,True,True
I82463,156.0,,,,True,True
I82469,156.0,,,,True,True
I82491,156.0,,,,True,True
I82492,156.0,,,,True,True
I82493,156.0,,,,True,True
I82499,156.0,,,,True,True
I824Y1,156.0,,,,True,True
I824Y2,156.0,,,,True,True
I824Y3,156.0,,,,True,True
I824Y9,156.0,,,,True,True
I824Z1,156.0,,,,True,True
I824Z2,156.0,,,,True,True
I824Z3,156.0,,,,True,True
I824Z9,156.0,,,,True,True
I82501,156.0,,,,True,True
I82502,156.0,,,,True,True
I82503,156.0,,,,True,True
I82509,156.0,,,,True,True
I82511,156.0,,,,True,True
I82512,156.0,,,,True,True
I82513,156.0,,,,True,True
